"z1","z2","x","y"
3.4,4,0.65,-1.1382
3.4,3.8,0.65,-1.2738
4.9,6.2,2.15,1.0396
2.2,2.7,-0.55,-1.3653
3.2,3.8,0.45,-1.2284
3.6,2.4,-0.35,-1.2738
4.1,2.6,-0.15,-0.225
4.3,3.5,0.75,0.0785
3.3,3.2,0.45,-1.0485
3.9,4.3,1.15,0.026
4.1,3.2,0.45,-0.3685
1.8,3.1,-0.95,-0.6452
4.3,4.1,1.35,-0.225
3.7,3,0.25,-0.5541
2.2,2,-0.75,-0.8293
4.3,4.5,1.55,0.4763
2.6,2.2,-0.55,-0.0695
3.3,2.6,-0.15,-1.458
3.2,3.4,0.45,-0.7354
4.1,3.8,1.05,-0.225
4.7,3.2,0.45,0.026
2.2,2,-0.75,-1.9465
2.5,1.4,-1.35,-1.5668
4.5,5.2,1.75,0.3562
3.3,3.2,0.45,-0.0256
3.4,3.6,0.65,-0.1761
4.7,2.6,-0.15,0.3562
2.5,3.1,-0.25,-0.225
5.2,4.3,1.55,0.8089
3.8,2.2,-0.55,-0.4154
2.7,3.4,-0.0499999999999998,-1.2284
2.9,3,0.15,-1.1832
4.6,4.3,1.55,0.0785
4.3,2.7,-0.0499999999999998,0.0785
2.4,2.2,-0.55,-1.621
3,2.2,-0.55,-1.0038
3.5,4.3,0.75,-1.0485
3.9,3.7,0.95,-0.1761
3.4,2.8,0.0499999999999998,-0.8698
3.8,3.7,0.95,-0.7803
2.7,2.6,-0.15,-1.0485
3.1,3.2,0.35,-1.5523
4.3,3.6,0.85,0.1862
2.1,1.6,-1.15,-2.2796
2.3,3.5,-0.45,-0.9591
5,4.1,1.35,0.1862
3.5,3.1,0.35,-0.6904
3.7,4,0.95,0.1862
3.7,3.7,0.95,-0.7354
3.8,4,1.05,-1.7467
4.8,3.8,1.05,0.7379
4.4,4.3,1.55,0.0785
3.9,3.8,1.05,-0.4154
4.8,5.5,2.05,1.5122
2.5,2.7,-0.25,-1.4115
2.8,3,0.0499999999999998,-1.5049
2.1,2,-0.75,-1.5124
3.1,2.2,-0.55,-1.9519
2.9,2.7,-0.0499999999999998,-1.1832
3.9,3.6,0.85,-0.2733
2.8,2.2,-0.55,-0.0765
3.5,2,-0.75,-0.7052
2.6,6.8,-0.15,-1.9465
2.9,1.8,-0.95,-0.9145
1.8,1.3,-1.45,-1.7834
4.6,4.7,1.85,0.6031
5.1,4,1.25,0.8826
2.4,1.8,-0.95,-3.0243
4.8,4.1,1.35,1.0396
5,5.5,2.25,1.6272
3.7,2.7,-0.0499999999999998,0.0989
3.1,1.8,-0.95,-1.9465
3.2,4,0.45,-1.9519
3.2,2.6,-0.15,-0.5998
4,2.8,0.0499999999999998,-0.9145
2.7,2,-0.75,-0.7678
3.9,3.4,0.65,-0.4154
3.8,3,0.25,-0.5998
3.6,2.6,-0.15,-1.0038
3.1,3.1,0.35,-1.3653
2.8,2.4,-0.35,-1.8377
2.6,1.6,-1.15,-1.5124
2.8,3.6,0.0499999999999998,-1.5523
3.4,3.2,0.45,-1.0933
4.7,3.8,1.05,0.8826
3.8,4,1.05,0.8826
4.3,4,1.25,1.1238
3.9,3.4,0.65,-0.6904
2.2,1.1,-1.65,-1.8377
5.3,3.7,0.95,0.0785
3.1,2,-0.75,-1.0038
3.2,3,0.25,-0.6452
3,2.4,-0.35,0.013
3.6,2.7,-0.0499999999999998,-0.8698
4.6,5.5,1.85,0.9594
3,3.2,0.25,-1.6484
4.7,5.2,1.95,-0.3211
3.4,3.7,0.65,-0.9591
2.1,2,-0.75,-1.0662
3.2,2.7,-0.0499999999999998,-0.3211
2.9,1.8,-0.95,-1.0933
3.7,2.7,-0.0499999999999998,0.1319
2.5,2,-0.75,-1.6484
2.1,3.2,-0.65,-1.0081
4.4,2.8,0.0499999999999998,0.026
2.7,1.8,-0.95,-1.8477
3.1,3,0.25,-1.1382
2.2,2.6,-0.55,-2.695
2,1.1,-1.65,-2.6331
4.4,4.3,1.55,-0.0765
2.2,2.4,-0.55,-0.7052
2.3,0.4,-2.35,-0.9591
2.7,1.3,-1.45,-0.1761
2.9,2.2,-0.55,-0.1761
3.2,2.8,0.0499999999999998,-0.5082
5,4.7,1.95,1.4056
4.2,4,1.25,0.8089
4.3,1.6,-1.15,-0.0256
2.5,1.3,-1.45,-2.1114
3.1,2.7,-0.0499999999999998,-1.0038
2.8,2.4,-0.35,-0.9145
2.7,0.9,-1.85,0.2417
2.8,2.4,-0.35,-0.5763
4.2,4.1,1.35,1.2123
4.8,4,1.25,1.0396
3.2,2.8,0.0499999999999998,-1.1832
2.5,2.8,-0.25,-2.1114
2.6,2.4,-0.35,-0.5998
2.3,2.6,-0.45,-0.2255
2.8,4,0.0499999999999998,-1.0038
5,4.5,1.75,1.5122
3.5,3.4,0.65,-0.3685
4.1,4.1,1.35,-0.4154
3.1,2.4,-0.35,-1.2367
3.8,2.8,0.0499999999999998,-1.5049
4,3.7,0.95,-0.225
4.3,3.8,1.05,-0.1266
6.4,4.7,1.95,1.5122
3.9,4.5,1.15,-0.8251
3.6,3.5,0.75,-0.6452
3.2,2.7,-0.0499999999999998,-1.3653
3.1,2.2,-0.55,-1.0038
2.9,2.8,0.0499999999999998,-0.8698
2.9,2.7,-0.0499999999999998,-1.2738
2.2,2.6,-0.55,-1.7293
1.7,1.8,-1.05,0.283
5.5,4.5,1.75,0.8089
2.1,1.8,-0.95,-2.3945
3.2,2,-0.75,-0.225
2.8,1.3,-1.45,-2.167
3.2,3,0.25,-1.6
2.8,2.2,-0.55,-1.0038
2.3,3.6,-0.45,-0.8251
2.7,2.2,-0.55,-0.0256
2.8,2.4,-0.35,-1.0933
3.2,2.2,-0.55,-0.8898
3.7,3,0.25,-0.0256
3.6,2.6,-0.15,-0.6452
3.6,4,0.85,-0.1761
3.8,3.1,0.35,-0.1761
3.5,1.8,-0.95,-0.7052
2.7,0.9,-1.85,-2.3368
5.7,3.8,1.05,2.2168
2.7,3.2,-0.0499999999999998,-1.0933
4,3.7,0.95,0.4155
2,1.6,-1.15,-1.7834
4.1,3.6,0.85,-0.6666
3.4,3.1,0.35,-0.6904
4.2,4.5,1.45,-1.0933
5.1,3.2,0.45,-0.5082
2.4,3,-0.35,-1.7968
5,4.5,1.75,1.2123
2,1.2,-1.55,-2.2231
2.6,3.1,-0.15,-1.0933
4.9,3.8,1.05,-0.6452
3.3,3.7,0.55,-0.1266
2.9,2.8,0.0499999999999998,-1.0485
3,3,0.25,-0.1761
2.9,3.6,0.15,-0.4154
3.1,3.7,0.35,-0.7354
3.3,1.8,-0.95,-0.6452
4.1,3.6,0.85,0.7379
4.1,3.5,0.75,-0.8698
4,3.6,0.85,-0.225
4.3,3.6,0.85,-0.7354
3.3,3.5,0.55,-1.0933
3.8,3,0.25,-0.8698
4.7,3.5,0.75,0.8089
3.4,2.7,-0.0499999999999998,1.1572
4.3,3.7,0.95,-0.2733
3.4,3.4,0.65,-0.6452
5.4,5.9,2.65,1.6272
3.3,3.1,0.35,-2.0598
3.9,3.8,1.05,-1.0485
3.2,0.6,-2.15,-0.6904
3.4,2.7,-0.0499999999999998,-0.5998
2.5,2.7,-0.25,-1.3653
2.9,2.4,-0.35,-0.8698
2.5,1.3,-1.45,-1.9465
5.4,5.9,2.65,1.7522
4.8,4.1,1.35,0.4155
3.1,4.1,0.35,-1.1832
5.2,6.2,2.45,0.8089
3.3,3.2,0.45,-1.458
2.8,2.2,-0.55,-1.458
4.8,4.7,1.95,0.3562
4.1,4,1.25,0.1319
4.5,4,1.25,1.4056
4.6,3.1,0.35,-0.6452
3.1,3.2,0.35,0.026
2.9,3,0.15,-0.8698
3.6,5,0.85,-0.3211
3,3.2,0.25,-0.462
4.2,3.5,0.75,0.1319
2,3.5,-0.75,-1.4115
4.1,2.6,-0.15,-0.4154
4.1,4.5,1.35,-0.0256
2.4,2.6,-0.35,-0.8898
6.2,3.7,0.95,0.6694
3.1,0.9,-1.85,-1.892
3.5,3.6,0.75,-0.5082
4.5,4.3,1.55,1.2123
2.9,3.1,0.15,-1.4115
4,2.4,-0.35,0.4155
3.3,1.7,-1.05,-0.4154
3.8,3.4,0.65,-1.0933
3.4,2.2,-0.55,-2.0011
3.8,3.4,0.65,-1.1832
3,3.1,0.25,-0.6904
2.6,3.7,-0.15,-0.8698
6,4.7,1.95,1.4056
5.3,4.7,1.95,1.2123
1.8,2.8,-0.95,-1.5049
2.3,2,-0.75,-1.1382
2.5,3.1,-0.25,-0.2733
3.9,3.2,0.45,-0.6904
4.1,2.7,-0.0499999999999998,-0.3211
3.9,4,1.15,0.3562
2.2,2.4,-0.55,-0.6414
5.4,4.1,1.35,1.4056
3.7,3,0.25,-1.9519
5.1,5.5,2.35,0.2417
2.9,1.6,-1.15,-1.5124
5.5,4.7,1.95,1.6272
2.9,1.8,-0.95,-1.458
3.2,4,0.45,-1.0038
4.5,2.7,-0.0499999999999998,0.9594
4.8,3.8,1.05,0.6031
3.7,1.3,-1.45,-0.3716
5.2,4.7,1.95,1.0396
3.6,3.1,0.35,-0.0765
3.7,2.8,0.0499999999999998,0.0785
2.7,2.7,-0.0499999999999998,0.4155
4,4,1.25,-0.225
5,5.2,2.25,0.9594
2.9,3.4,0.15,-0.8251
2,1.6,-1.15,-2.0561
4.7,4,1.25,-0.7803
2.4,1.3,-1.45,-1.403
4.3,4.1,1.35,0.4155
3.6,3.7,0.85,0.5388
3.4,2.4,-0.35,-0.5998
2.9,2,-0.75,-1.892
3.8,3.8,1.05,1.1238
3.1,3.4,0.35,-0.225
3.5,3.8,0.75,-0.2733
2.7,1.3,-1.45,-1.0662
3.3,3.4,0.55,-0.7803
3,2.2,-0.55,-0.462
4.3,5.5,1.55,0.8504
4.7,4,1.25,0.7379
3.7,4.7,0.95,-0.5541
5.3,5.5,2.55,0.2983
2.5,1.8,-0.95,-0.6414
3.1,2.6,-0.15,-0.2996
4,4.1,1.25,-1.0933
3.3,3.4,0.55,-1.2284
3.5,3.2,0.45,-0.6904
2.6,2.6,-0.15,-1.2284
3.3,2.4,-0.35,-1.7467
3.3,3.8,0.55,0.026
3.8,2.7,-0.0499999999999998,0.026
2.7,3.1,-0.0499999999999998,-0.8698
4,3.6,0.85,-0.8251
3.1,2,-0.75,-0.9494
4.8,3.8,1.05,1.7522
3.4,2.4,-0.35,-1.403
5.2,4,1.25,0.5388
3.9,4,1.15,0.2983
2,2.6,-0.75,-0.6904
3.2,3.4,0.45,-0.8698
3.8,3.1,0.35,-0.3211
3,2.2,-0.55,-1.0038
3,3.2,0.25,-0.6452
4.1,3.6,0.85,-0.6904
3.7,4,0.95,-0.1761
2,1.6,-1.15,-2.2231
3.3,3.7,0.55,-0.6904
2.5,2,-0.75,-1.7968
3.8,3.8,1.05,-0.7803
3.4,3.6,0.65,0.2417
4.1,3.8,1.05,-1.1382
4,3.6,0.85,-0.1761
3.5,2.8,0.0499999999999998,-0.9145
2.7,1.6,-1.15,-0.9494
2.7,2.6,-0.15,-0.3211
4.3,4.7,1.55,-0.5541
3.3,4.1,0.55,0.2983
1.9,1.8,-0.95,-1.9465
1.9,2.4,-0.85,-1.8477
3.1,3,0.25,-1.1382
3.7,3.2,0.45,0.2417
3.4,3.1,0.35,-1.0038
2.8,2,-0.75,-1.1832
3.5,2.8,0.0499999999999998,-1.5049
4,2.7,-0.0499999999999998,0.8826
4.3,3.6,0.85,-0.0256
1.6,2.4,-1.15,-2.3368
4.1,3.8,1.05,0.3562
3.8,2.4,-0.35,0.8532
3.3,3.1,0.35,-0.5541
3.9,3.4,0.65,-0.1266
3.7,3,0.25,-0.462
2,2.6,-0.75,-1.6
3.2,3.8,0.45,-1.0038
3,3.4,0.25,-0.0765
2,3.4,-0.75,-1.5049
3.7,2.7,-0.0499999999999998,-0.2996
3.2,3.2,0.45,-1.5049
3.5,3.1,0.35,-0.6452
2.3,1.8,-0.95,-1.0662
2.7,3.1,-0.0499999999999998,-1.3653
2.9,2.8,0.0499999999999998,-0.9145
1.6,0.9,-1.85,-1.7293
3.3,5.2,0.55,0.026
3.2,2.8,0.0499999999999998,-0.8251
2.6,2,-0.75,-1.621
4.2,3.4,0.65,-1.3653
2.7,3.1,-0.0499999999999998,-0.462
3.7,3.5,0.75,-1.6
3.4,2.8,0.0499999999999998,-0.0256
5.2,4.5,1.75,-0.3211
2.3,2.8,-0.45,-1.6
4.2,4.1,1.35,-1.0038
2.6,2.7,-0.15,-0.6904
3.4,3.6,0.65,-1.0933
1.8,1.8,-0.95,-0.9494
3.5,3.8,0.75,-1.0933
3.8,3.1,0.35,0.2417
2.7,2.2,-0.55,-1.6972
3.9,3.6,0.85,-0.8251
3.5,2.8,0.0499999999999998,-1.0038
4,1.3,-1.45,0.1319
3.4,2.4,-0.35,-0.7354
1.5,1.1,-1.65,-2.9554
4.3,2.4,-0.35,-0.4416
2.8,3.4,0.0499999999999998,-1.1382
2.4,2.4,-0.35,-1.5668
4.5,3.6,0.85,0.5388
3.2,2.6,-0.15,-0.3685
3,3.2,0.25,-0.1761
1.7,2.2,-1.05,-2.8225
5,5.2,2.25,1.306
3.4,2.2,-0.55,0.2983
1.9,1.8,-0.95,-1.5668
2.3,2.4,-0.45,-1.2367
4.2,3.6,0.85,-0.5998
3.2,3,0.25,-0.5998
3.3,2.6,-0.15,-0.0256
5.1,4,1.25,-0.5082
2.4,2.2,-0.55,-0.6414
2.7,2.8,-0.0499999999999998,-1.1832
4,3,0.25,-0.1761
4.2,3.4,0.65,0.7379
3.6,2.2,-0.55,0.1862
4.3,3.6,0.85,0.3562
3.4,3.5,0.65,-0.225
3.6,2.6,-0.15,0.2417
3.3,2,-0.75,-0.9145
4.4,3.2,0.45,-0.0765
2.5,1.6,-1.15,-1.0081
5.3,3.7,0.95,0.5388
2.5,2.2,-0.55,-1.4115
3,2.4,-0.35,-0.2996
2.5,2.2,-0.55,-1.5523
3.3,1.1,-1.65,-0.0765
2.9,2.4,-0.35,-1.6972
2.1,3.4,-0.65,-1.244
4,3.1,0.35,1.4056
3.8,3.8,1.05,0.026
3.2,3.2,0.45,-0.9591
3.3,3.8,0.55,-0.5082
3,1.1,-1.65,-1.8994
3.1,1.3,-1.45,-1.6484
3.6,3.6,0.85,-0.2733
2.6,3.5,-0.15,-0.8698
3.1,3.8,0.35,-1.1382
1.8,1.6,-1.15,-1.9465
3.6,3.4,0.65,-0.1266
3.9,4.5,1.15,-0.0765
3.4,2.8,0.0499999999999998,-0.4154
4.1,3.7,0.95,-0.7354
2.7,1.3,-1.45,-0.7052
3.7,3.8,0.95,-0.0765
4.6,3.8,1.05,0.8826
5.2,4.7,1.95,0.4763
2.8,2.7,-0.0499999999999998,-1.0081
3.6,2.7,-0.0499999999999998,-0.6452
3.3,3.1,0.35,-0.9591
4,4,1.25,-0.225
2.9,2,-0.75,-0.9494
5.2,4.1,1.35,0.1862
3.4,3,0.25,-0.6904
3.8,2.6,-0.15,-0.7803
4,3.7,0.95,-0.2733
3.9,3.7,0.95,-0.1266
3.1,3.7,0.35,-0.7354
2,2.2,-0.75,-0.2255
3.7,4,0.95,-0.3211
2.5,2.4,-0.35,-0.7052
4,2.2,-0.55,0.3562
3.7,3.4,0.65,-0.5082
4.3,5.2,1.55,0.1862
3,3.1,0.25,-0.7354
5.6,5,2.25,1.2123
3.8,2.8,0.0499999999999998,-0.0765
3.1,2.6,-0.15,-0.8698
4.4,3.7,0.95,-1.0933
2.8,2.2,-0.55,-0.7678
4.8,3.6,0.85,1.1238
4,3,0.25,0.2417
3.5,3.7,0.75,-0.9145
3.7,3.1,0.35,-1.3653
3.5,3.7,0.75,-0.225
2.7,1.8,-0.95,-0.462
3.1,3.4,0.35,-0.9145
2.6,3.8,-0.15,-1.5049
2.6,3.5,-0.15,-0.8698
3.1,3.2,0.35,-0.6904
2.1,2,-0.75,-2.5721
4.3,3.4,0.65,0.8089
3.9,3.6,0.85,-1.0485
3.1,3,0.25,-1.6972
1.8,2.6,-0.95,-0.6452
3.2,3.4,0.45,-1.0485
4.4,4.5,1.65,-0.225
5.1,3.5,0.75,-0.3685
4.9,3.8,1.05,0.9594
2.8,2.8,0.0499999999999998,-1.5523
2.5,2.7,-0.25,-1.3479
4.3,2.6,-0.15,-0.462
3.1,3.2,0.35,-1.2284
2.8,3.6,0.0499999999999998,-1.0933
3.4,2.2,-0.55,-0.3685
2.4,2.4,-0.35,-1.2925
2.6,1.8,-0.95,-0.9591
4.4,4.5,1.65,-0.0256
4.2,3.4,0.65,-0.225
3.2,3.6,0.45,-0.2733
4.9,3.8,1.05,1.0396
2.6,2.8,-0.15,-0.7354
3.1,2.6,-0.15,-1.0038
2.8,2.8,0.0499999999999998,-1.1382
3.3,3.4,0.55,-0.2733
3.5,2.6,-0.15,-0.9591
3.9,3,0.25,-0.0765
3.1,2.6,-0.15,-0.4154
4,2.7,-0.0499999999999998,0.1862
3.2,3.6,0.45,-0.462
3.6,3.1,0.35,-0.6452
3.4,2.8,0.0499999999999998,0.2417
4.1,4.5,1.35,-0.8251
4.6,4.1,1.35,0.2983
3.4,2.6,-0.15,-0.3211
5.1,3.6,0.85,-0.3685
2.9,3.7,0.15,-1.1832
3.3,2.8,0.0499999999999998,-1.0081
2.4,1.1,-1.65,-2.695
3.9,3.2,0.45,-0.7354
2.8,2.2,-0.55,-0.9145
2.2,2.2,-0.55,-1.892
3.5,2.8,0.0499999999999998,0.3562
3.4,2.2,-0.55,-1.0038
3.2,3,0.25,-1.5523
3.4,2.8,0.0499999999999998,-0.3685
3,3.5,0.25,-1.3653
2.9,2.7,-0.0499999999999998,-1.0038
4.7,3.8,1.05,0.9594
3.9,3.7,0.95,0.8089
4.1,4.5,1.35,0.4763
4.5,3.4,0.65,0.4763
3.1,3.5,0.35,-0.3211
3.9,3.7,0.95,-0.0765
3.7,5.2,0.95,0.0785
4.7,4.5,1.75,0.5388
4.3,3.1,0.35,-0.1761
3.5,3.1,0.35,-0.8251
4.8,5.5,2.05,0.026
3.4,1.8,-0.95,-0.5082
3.1,2,-0.75,-1.7968
4.4,4.3,1.55,0.7379
2.2,1.6,-1.15,-0.3685
5.3,4.7,1.95,0.3562
5.4,4.1,1.35,1.306
1.8,2.4,-0.95,-1.5049
2.7,1.6,-1.15,-1.2284
2.6,2.2,-0.55,-1.2367
2.9,2,-0.75,-1.1382
3.3,2.8,0.0499999999999998,-1.458
3.8,4,1.05,-0.2733
2.9,2.6,-0.15,-1.3653
3.7,2.6,-0.15,-0.4154
3.6,3.1,0.35,-0.462
2.5,3.7,-0.25,-0.8698
1.6,2,-1.15,-2.7581
2.2,3.1,-0.55,-0.7354
3.5,3.2,0.45,-1.4115
3.5,3,0.25,-0.5082
2,1.6,-1.15,-2.0561
2.5,1.3,-1.45,-2.6331
2.9,1.3,-1.45,0.0989
3.8,3.1,0.35,-0.1761
5,3.4,0.65,0.2417
3.4,3.5,0.65,-1.7968
3.6,3.6,0.85,-1.5049
3.8,3.5,0.75,-0.4154
4.9,4.1,1.35,0.8826
4.3,4.5,1.55,0.1862
2.6,1.8,-0.95,-0.1488
4.9,4.3,1.55,1.7522
4.2,4,1.25,0.5388
3.7,4.1,0.95,-0.462
3.5,2.6,-0.15,0.2417
4.5,3,0.25,-0.5541
3.1,1.8,-0.95,-0.8251
3.3,1.8,-0.95,-1.8377
3.7,2.4,-0.35,0.0785
2,1.6,-1.15,-1.892
3,3.1,0.25,-1.3653
3.2,4,0.45,-0.9145
4.3,3.4,0.65,-0.3685
5.2,4.7,1.95,-0.0765
4.6,3.2,0.45,0.1319
2.7,2.6,-0.15,-1.7293
3.3,2,-0.75,-0.225
2.6,2.4,-0.35,-1.0485
2.3,1.1,-1.65,-1.0081
3.2,3.7,0.45,-1.0933
2.8,2.7,-0.0499999999999998,-1.2284
2.2,2,-0.75,-0.8698
3.5,4,0.75,-1.1382
3.4,4.7,0.65,0.1319
2.7,2.6,-0.15,-0.3211
4.2,3,0.25,0.0785
4,3.4,0.65,-0.1266
3.5,3,0.25,0.2417
4,4.3,1.25,-0.0765
4.1,3.5,0.75,0.5388
5.4,4,1.25,1.306
2.3,2.6,-0.45,-1.2367
4.7,5.2,1.95,-0.1266
2.7,2.6,-0.15,-1.2284
2.2,2.8,-0.55,-1.0038
2.5,2.7,-0.25,-2.0011
2.9,2.2,-0.55,0.283
2.8,2.2,-0.55,-0.4154
2.9,3.1,0.15,-1.1832
4.4,5,1.65,0.4155
2.9,3.2,0.15,-1.3194
3.4,2.6,-0.15,-0.8251
1.8,2,-0.95,-1.0081
2.1,2.8,-0.65,-1.0933
4,2.2,-0.55,-0.7354
4.6,6.2,1.85,-0.9591
3.9,2.7,-0.0499999999999998,-0.4154
4.9,3.5,0.75,-0.0256
4.1,4.3,1.35,-0.0765
3.6,2.7,-0.0499999999999998,-0.6904
3.6,6.2,0.85,-0.5541
1.7,2.2,-1.05,-0.8898
2.7,1.6,-1.15,-0.8293
4.3,4.3,1.55,1.1238
5.3,4.3,1.55,1.5122
3.4,1.8,-0.95,0.1887
4.7,3.8,1.05,0.2983
4.4,3.4,0.65,0.4155
2.7,2,-0.75,-1.0485
3.7,3.4,0.65,-0.225
4.2,3.1,0.35,-0.6452
3.5,3.1,0.35,-0.6452
3.8,3.5,0.75,-0.5998
3.3,3.1,0.35,-1.458
3.2,2.2,-0.55,-0.9145
4.7,4.1,1.35,0.8089
2.8,4,0.0499999999999998,-1.1382
2.4,1.1,-1.65,-0.8698
3,3.7,0.25,-1.5523
3.7,5.2,0.95,-1.0933
2.6,2.2,-0.55,-1.8994
4.6,4.5,1.75,0.7379
3.5,2.8,0.0499999999999998,-0.9591
3.1,3.2,0.35,-0.6452
3.3,2.8,0.0499999999999998,-0.9591
3.5,2.7,-0.0499999999999998,0.0785
3.3,3.7,0.55,-0.8251
2.2,0.9,-1.85,-1.2925
2.5,1.3,-1.45,-1.5049
3.4,3.5,0.65,-0.0765
4.6,3.8,1.05,0.4155
3.8,3.4,0.65,-0.3685
3.5,3.7,0.75,-1.1382
5,3.6,0.85,0.8089
3.5,3.4,0.65,-0.6452
3.6,3.6,0.85,-0.0256
4,2.7,-0.0499999999999998,-0.2629
1.9,2.8,-0.85,-2.3945
2.3,2.4,-0.45,-1.7968
2.9,2.2,-0.55,-1.0662
2.8,3,0.0499999999999998,-0.8698
3.2,4.1,0.45,0.2417
3.6,2.7,-0.0499999999999998,-0.225
2.6,2.4,-0.35,-1.5668
5.3,5.5,2.55,0.0785
2.7,2.7,-0.0499999999999998,-1.0485
2.4,2.4,-0.35,-1.6
4.3,2.6,-0.15,0.8089
3.5,3.1,0.35,-0.462
3.8,3.6,0.85,-0.4154
3.1,2.2,-0.55,-1.3653
2.7,3,-0.0499999999999998,-0.5541
3.6,3.6,0.85,-0.1761
1.7,0.6,-2.15,-2.3368
2.7,1.8,-0.95,-1.8377
4,3.5,0.75,-0.2733
2.8,3.6,0.0499999999999998,-1.1382
4.9,4.7,1.95,0.8826
3.6,3.5,0.75,-0.0256
1.9,1.6,-1.15,-2.0561
6,4,1.25,1.6272
2.2,1.6,-1.15,-1.2367
4.8,5.2,2.05,1.8896
4.4,3.5,0.75,-0.6452
3.8,3.2,0.45,0.4763
3.5,2.4,-0.35,-0.2255
3.7,3.1,0.35,-1.0038
3.5,3.6,0.75,0.2983
2.8,3.7,0.0499999999999998,-0.4154
3,1.3,-1.45,-1.403
3.2,2.8,0.0499999999999998,-0.3211
2.2,2.2,-0.55,-2.0561
2.5,3.2,-0.25,-1.8994
3.7,2.6,-0.15,-0.0256
2.2,0.3,-2.45,-2.167
2.6,2.4,-0.35,-1.1804
3,2.7,-0.0499999999999998,-0.1488
3.2,3.4,0.45,-1.3653
3.1,3.5,0.35,-1.0485
3.2,3.2,0.45,0.1862
3,3,0.25,-0.5998
4.3,3.7,0.95,-0.7354
3.3,4.7,0.55,-0.3211
3.8,3.8,1.05,-0.225
3.1,1.8,-0.95,-1.8477
1.3,1.3,-1.45,-2.3368
3.1,2,-0.75,-0.6414
3.8,3.2,0.45,-0.9591
4.6,2.7,-0.0499999999999998,0.2983
4.2,3.6,0.85,-0.225
2.5,2.6,-0.25,-1.621
2.1,2.8,-0.65,-1.621
2.5,2,-0.75,-1.8377
2.7,1.3,-1.45,0.4881
2.2,3.1,-0.55,-1.0038
1.8,0.6,-2.15,-3.0243
3.6,3.5,0.75,0.4763
3,4.3,0.25,-1.7968
3.9,3.2,0.45,-0.9591
3.2,3,0.25,-0.7803
3.7,3.7,0.95,-0.1266
4.6,3.8,1.05,1.0396
3.7,3.8,0.95,0.2417
5,4.3,1.55,0.4763
2.5,3.2,-0.25,-1.3194
2.9,4,0.15,-1.0933
4.2,4.1,1.35,1.5122
3.1,2.2,-0.55,-0.8698
4.7,6.2,1.95,-1.1382
4.1,4.5,1.35,-0.225
5.7,4.7,1.95,1.4056
3.3,2.4,-0.35,-1.7834
3.7,2.4,-0.35,-0.7803
2.3,2.2,-0.55,-0.5541
3.6,2.6,-0.15,-0.9145
3.7,3.7,0.95,1.0396
2.9,1.3,-1.45,-2.167
4,2.4,-0.35,0.3562
3.3,0.9,-1.85,-1.5124
3.9,2.2,-0.55,0.8532
4.5,4.7,1.75,-0.0256
3,3.6,0.25,-0.2733
3.8,3.7,0.95,-0.1761
4.1,3.6,0.85,-0.0765
3.8,3.6,0.85,-0.3211
2.7,2,-0.75,-1.5124
3,1.1,-1.65,0.283
2.9,2.6,-0.15,-1.1382
4.2,4.7,1.45,-0.0765
4,3.5,0.75,-0.462
4,2.6,-0.15,0.6694
3.9,5,1.15,-2.3945
2.8,1.8,-0.95,-1.5049
2.9,3.4,0.15,-1.8477
2.6,3.2,-0.15,-1.1832
3.7,2.4,-0.35,0.3826
4.3,3.7,0.95,-0.5082
3.6,2.7,-0.0499999999999998,0.0785
1.8,1.3,-1.45,-2.7581
2.7,1.3,-1.45,-2.8225
3.1,2.4,-0.35,-1.1804
4,3.7,0.95,-0.0765
3.3,2.4,-0.35,-1.0038
5.1,5.5,2.35,0.2983
3.9,2.8,0.0499999999999998,0.4155
4.6,3.7,0.95,0.7379
4.4,4.3,1.55,-0.1266
4.8,4,1.25,0.8089
4,2.8,0.0499999999999998,-0.3211
3.6,3.5,0.75,-0.225
4.8,5.9,2.05,1.0396
3.6,2.6,-0.15,-1.0485
3.4,0.9,-1.85,-0.9145
4.4,3.6,0.85,-0.8698
4.3,4.5,1.55,0.5388
2.5,2.6,-0.25,-0.2996
3.4,4.5,0.65,-0.7803
3.7,3,0.25,-0.0765
2.4,3.1,-0.35,-1.5049
4.8,3.8,1.05,0.8089
2.5,2,-0.75,-0.5541
4,3.2,0.45,-0.8251
3.3,3.2,0.45,-0.9591
3,1.3,-1.45,-1.3653
3.7,4,0.95,-0.2733
3.8,2.8,0.0499999999999998,-1.2284
2.8,3.2,0.0499999999999998,-1.458
3.4,3.6,0.65,-0.4154
3.4,0.4,-2.35,0.1862
4.4,4,1.25,0.8089
3,2.8,0.0499999999999998,-1.6484
2.9,1.3,-1.45,-0.9494
2,0.8,-1.95,-1.6752
2.6,1.6,-1.15,-1.2925
3.1,2.7,-0.0499999999999998,-0.8251
3,2.6,-0.15,-0.5098
3.9,2.7,-0.0499999999999998,0.8089
2.2,1.1,-1.65,-1.6972
2.3,1.3,-1.45,-1.5523
4.1,2.8,0.0499999999999998,1.2123
4.2,3.6,0.85,1.0396
3.7,2.7,-0.0499999999999998,-0.462
3.1,3.8,0.35,-0.1761
4,2.8,0.0499999999999998,0.6031
3.2,1.6,-1.15,-1.621
3,2.8,0.0499999999999998,-1.4115
2.7,2.7,-0.0499999999999998,-0.7803
2.4,1.1,-1.65,-1.1236
4.1,2.6,-0.15,1.1572
4.1,3.8,1.05,-0.9145
2.5,2,-0.75,-1.3194
