"","y","x"
"13613",-7.6502709,-3.4965038
"13617",43.01915,20.00523
"13624",3.7653236,6.8834186
"13626",-4.5185208,3.873384
"13627",28.505253,19.027046
"13628",21.166134,3.0936837
"13634",30.86319,10.092118
"13635",7.2615952,7.2014036
"13636",4.7922373,18.047159
"13639",11.185682,13.962108
"13643",-1.8836111,1.2658238
"13644",12.349224,12.270964
"13646",-18.102699,5.3057137
"13647",-17.348206,-17.580341
"13648",-9.5571098,-6.7151308
"13649",-9.7347889,-40.130875
"13655",15.516639,7.0484581
"13663",25.558174,5.596745
"13669",47.120129,16.493153
"13672",12.405062,52.272724
"13673",-30.15996,10.215765
"13677",4.7665119,-4.5694561
"13683",10.055685,-2.0537643
"13685",-13.722077,2.1969199
"13691",3.0413299,0.80084205
"13694",41.864059,17.700369
"13696",-20.383717,-15.603116
"13698",6.468585,44.801857
"13701",2.109024,-0.58494806
"13705",5.3164573,1.4579356
"13712",-26.345787,-3.2925696
"13716",-32.507751,-32.582787
"13717",-31.926903,0.5643189
"13726",2.3127377,-6.4850836
"13728",-6.4693956,-9.2876225
"13730",-6.4257383,-6.1421633
"13744",35.822395,-4.5009136
"13745",6.2562466,3.2882004
"13746",12.078574,16.095242
"13753",16.451157,1.8858284
"13756",61.441933,29.558516
"13758",-14.992317,9.7871361
"13759",12.333385,7.4495792
"13760",12.48146,11.2847
"13768",9.2633457,-3.0103385
"13772",15.518054,9.1471672
"13774",34.631805,14.324522
"13781",-47.687054,-13.923847
"13782",-37.344463,-36.174637
"13785",0.52638948,-10.702366
"13791",-11.298248,-0.34190118
"13798",19.664474,-1.4129639
"13809",6.4985752,5.1194134
"13817",-16.026052,-9.1035252
"13819",100,6.7044973
"13823",-12.565363,-9.3805313
"13830",20.597017,47.144932
"13831",5.4984212,4.8026114
"13837",67.849091,12.036819
"13838",-9.6902256,4.23806
"13842",-15.231264,8.663538
"13844",1.7329514,-12.752029
"13850",63.425755,70.098579
"13852",30.643082,3.8211374
"13854",-0.32560229,4.7946157
"13855",-28.163927,17.905689
"13861",-15.227628,8.2252235
"13865",7.7138276,-0.41666627
"13867",1.7316014,28.294933
"13871",4.797533,-14.779099
"13875",-53.822945,-0.19032955
"13893",-9.7029686,38.472553
"13895",57.468594,17.200588
"13899",11.777303,2.9922395
"13902",-48.884659,-19.64439
"13904",-17.110401,-14.905712
"13905",20.586252,9.8410664
"13906",19.284901,9.4458466
"13908",8.0486536,18.520578
"13912",9.9414797,11.074749
"13914",-21.834064,35.756084
"13915",16.405556,5.7489605
"13923",-5.9795647,9.0252724
"13928",-6.0431361,5.1483631
"13929",7.1869373,7.1538658
"13930",100,4.8708467
"13934",-40.139084,-7.1308079
"13949",2.2723258,-26.114416
"13958",-3.2242656,6.8853436
"13965",-6.0588598,30.646732
"13967",4.3732853,-2.7943282
"13970",-7.609859,9.494194
"13976",-13.314968,-0.21130741
"13982",-10.801098,3.3667951
"13988",-10.904873,3.5610466
"13989",9.5034838,2.3058562
"13995",-49.289341,-33.439308
"13997",-5.5714726,5.1003513
"14000",-0.39412677,4.6153874
"14004",100,45.371666
"14008",4.6610146,8.5654764
"14011",-2.1323533,1.8221587
"14017",-47.83522,21.782526
"14019",5.2542925,12.227312
"14024",12.255156,-15.37571
"14025",2.8755875,-3.8977623
"14027",-4.3385653,11.083624
"14030",-15.482697,2.4158745
"14035",-3.2319398,11.207366
"14041",-12.723557,-5.3270011
"14044",-1.4042407,14.285716
"14048",-20.670649,-100
"14052",100,25.098129
"14055",30.122952,54.173481
"14059",-51.467758,-0.29968619
"14061",-2.7341485,1.885584
"14071",-5.350554,6.3604264
"14074",35.731255,10.321429
"14075",25.912241,33.664349
"14084",14.712235,-4.0652723
"14086",15.491912,-26.031267
"14088",-6.229198,6.2844515
"14089",-3.185329,3.5242319
"14091",3.8674026,5.6256056
"14093",-2.1404953,14.357999
"14098",3.4727812,-4.7191501
"14105",2.1757216,-1.243341
"14111",2.7460666,9.9098234
"14115",-3.3939986,-28.115786
"14128",11.370262,12.590128
"14130",15.371058,-10.751134
"14133",-11.033395,7.3786883
"14136",-15.841767,-17.843679
"14138",-5.9125066,-0.63685477
"14139",89.851181,-4.9571605
"14144",5.5500894,29.33741
"14146",8.3953772,-17.692497
"14148",19.4235,15.83742
"14162",-3.7977755,-12.298742
"14164",7.7922106,-18.540228
"14165",-21.369667,-0.45998096
"14167",-67.836609,-54.322243
"14168",-4.2967558,30.76384
"14172",100,23.582941
"14175",-0.54711103,6.0255346
"14179",0.099599361,100
"14181",3.5372138,-22.535213
"14186",-40.388355,3.8502872
"14187",2.290535,0.24790764
"14196",-17.949686,-3.3962221
"14200",-5.5583477,25.352848
"14217",-32.58427,-13.92405
"14220",11.28149,-5.9678674
"14232",-15.691317,-6.7563028
"14237",11.111114,-15.464221
"14245",12.863183,-16.287163
"14248",100,2.1926255
"14257",-21.115705,0.63923299
"14260",4.2651772,-3.9034247
"14261",-3.0925007,-19.055557
"14265",-19.892887,1.7451525
"14276",39.01165,1.0999531
"14280",-6.9346995,-1.8348604
"14282",-20.359282,14.570716
"14284",-38.781162,10.746172
"14287",-25.542784,4.128149
"14291",-56.521736,-45.878162
"14300",-17.16927,9.132597
"14308",100,-5.4830313
"14322",79.701614,2.5764494
"14325",10.583282,-2.2368073
"14327",100,3.5720496
"14333",100,10.40119
"14335",-22.252748,-15.276557
"14336",-29.481865,17.565313
"14338",-3.9651423,-9.6112757
"14343",-10.694817,-10.841051
"14344",-1.8784612,-4.4161739
"14348",-8.8523445,-16.216219
"14351",-27.005737,-34.461109
"14355",-3.0803919,-1.9006968
"14363",-18.007778,21.987728
"14371",-8.7922688,19.650656
"14373",8.7946177,-19.216213
"14380",0.52333176,51.0327
"14382",20.506727,11.36272
"14388",0.33531189,-10.005
"14393",100,72.779373
"14394",-0.75635016,1.0853648
"14397",-1.3976932,-0.40729344
"14402",1.027903,2.6889563
"14406",-23.570478,14.952051
"14407",-29.308758,10.683086
"14419",6.4021349,-0.19212067
"14420",19.493279,8.1688614
"14423",-27.641655,7.6323986
"14427",19.040335,-7.6553822
"14434",-31.466167,2.0720153
"14437",-15.83058,-27.562922
"14449",-1.9239277,17.88291
"14453",23.850554,3.7526698
"14462",6.442225,15.311959
"14463",15.656868,41.633804
"14464",10.980478,2.943188
"14466",5.9890418,2.0781069
"14477",22.965351,-19.474163
"14478",-9.4382372,26.016724
"14484",13.71826,-6.1197252
"14489",-16.74818,7.6467247
"14490",-15.209663,20.752678
"14506",9.976202,7.6605263
"14507",-23.557531,4.8412323
"14511",-38.524036,-13.093148
"14515",-4.738349,13.211786
"14517",9.1871147,27.901777
"14518",-34.190769,10.250672
"14519",4.6838851,28.842426
"14521",-28.246769,-6.1754045
"14522",-25.993937,33.633236
"14529",11.680087,-18.122684
"14533",-19.046665,3.9577842
"14536",-28.062984,28.278584
"14541",35.378654,-49.805519
"14542",26.017847,3.4561424
"14543",-20.853333,-22.325018
"14544",-13.005829,-36.973976
"14546",100,12.951806
"14549",8.244112,-5.0331206
"14557",-15.65077,11.816424
"14562",38.883034,43.973579
"14568",2.4586797,4.7408433
"14571",13.104823,2.957675
"14579",31.123686,28.781246
"14583",5.4493876,10.442641
"14589",-22.869751,5.007905
"14594",5.035913,-7.4922085
"14600",4.9025178,4.176095
"14604",-10.621468,3.3226848
"14605",25.708399,17.790758
"14607",5.9394064,34.5364
"14610",14.968046,7.571137
"14613",6.053853,41.675735
"14615",16.735336,29.898102
"14622",15.167427,-1.1315197
"14627",-15.762666,2.8977871
"14628",-5.3000598,-0.41821301
"14634",39.429928,12.633833
"14639",50.132729,8.4351387
"14640",4.9740911,4.0634274
"14641",0.66713989,23.74477
"14646",15.56212,19.612095
"14649",2.7337341,1.8359154
"14653",22.837166,5.2076459
"14658",6.3112378,-18.719086
"14661",2.0510702,12.149533
"14662",-56.902218,5.716434
"14668",5.2770467,29.288843
"14672",70.069931,43.486591
"14675",-1.0478139,3.7608356
"14676",8.0568705,13.556436
"14685",16.893635,46.234818
"14687",-17.440849,0.3122896
"14688",1.2575865,-14.187488
"14693",-5.2001476,-1.2372971
"14696",-14.057726,-45.752228
"14700",14.466247,6.8134904
"14709",100,25.63096
"14720",10.650265,22.173393
"14722",-48.32,20.754719
"14731",-24.020329,1.6576201
"14733",33.663368,19.014492
"14748",11.329326,5.2537322
"14752",-10.923097,-12.091595
"14754",-4.6492724,-2.2025585
"14759",-17.028522,1.4419317
"14762",3.8637698,-45.389912
"14766",-28.028996,14.191092
"14769",-27.219269,-22.990463
"14793",20.605612,100
"14796",9.4597101,11.665741
"14797",-8.8493824,10.265294
"14798",100,5.7652922
"14800",-5.1687002,-9.116313
"14802",10.741446,18.301981
"14803",-21.600988,-8.1301899
"14804",-8.51548,-4.4227304
"14806",15.219006,5.115509
"14808",-11.72897,-5.9449673
"14809",-12.457403,-13.415543
"14816",0.32919943,-3.6349058
"14817",-20.314049,-7.7578039
"14818",9.327611,9.1233282
"14820",19.687382,7.121882
"14821",18.904579,38.182198
"14822",16.156281,2.6855588
"14824",-10.224548,-5.5167913
"14825",-10.56321,-19.602135
"14826",-8.4903088,-11.137303
"14827",31.280243,18.81646
"14828",-19.716736,-25.075298
"14830",25.232557,22.316042
"14831",100,18.214842
"14833",100,9.079978
"14835",5.8107376,4.8812656
"14837",-29.085875,-14.795009
"14838",-4.285717,9.2540655
"14840",-4.2784271,-5.953187
"14841",19.729694,-10.169495
"14845",4.7995,-3.6499381
"14846",17.83729,11.758244
"14848",-13.711789,6.6275687
"14849",-4.7474742,-27.833439
"14850",-4.0126085,-22.082874
"14851",-22.497684,-16.795692
"14852",-32.980125,-15.629225
"14853",-29.881123,7.8409581
"14855",100,4.1902633
"14859",17.679914,22.294939
"14860",21.306307,-4.5128613
"14863",22.774569,38.350685
"14864",2.8350501,-15.322983
"14866",-15.097836,-0.49235821
"14867",-10.675037,-8.4555149
"14868",-6.1380239,4.9453497
"14869",-21.312042,-37.744576
"14870",26.004522,1.0354221
"14872",-1.6290069,14.743236
"14873",2.3451567,-9.8730621
"14874",-7.1357279,-0.88491142
"14876",10.711718,64.983139
"14877",-12.271034,1.6314477
"14879",-0.73469579,15.991092
"14880",-11.663067,-11.905277
"14881",-11.843496,22.285997
"14882",6.2952995,-2.7091682
"14883",-12.161222,-1.6949177
"14884",-9.4419212,2.3059726
"14885",100,0.3412962
"14886",100,27.156506
"14887",-0.80406368,-17.673578
"14888",-17.957449,0.33955872
"14889",1.5078425,28.290472
"14890",-9.1821404,-10.011003
"14891",-12.320915,-19.257322
"14894",-8.5462961,-5.2873044
"14895",-4.4534416,-8.1734772
"14896",14.5255,7.4037523
"14897",5.3202658,0.24681389
"14901",8.1188116,7.3343425
"14904",9.8865004,9.2940245
"14906",2.8468132,-0.79840422
"14907",2.2533774,-9.6841011
"14908",-4.3851824,-0.09752512
"14909",-33.242321,-29.877611
"14911",100,5.2729845
"14913",-22.775139,13.307905
"14914",-0.76749325,-17.536438
"14915",-36.269485,-15.186869
"14917",-1.2707263,-13.633495
"14919",10.821808,8.9775562
"14920",2.9493093,22.686831
"14922",-21.382622,6.4538507
"14925",-3.3786058,5.9598804
"14927",2.5793076,-1.9263715
"14928",8.1428556,-5.5306435
"14929",100,5.2091002
"14932",4.0439038,-11.02595
"14933",-5.2196445,-5.5928411
"14934",19.456244,6.0606031
"14943",-11.821625,0.76045692
"14944",11.846558,15.026697
"14945",15.441179,15.196741
"14946",-8.0637903,-16.643867
"14947",-9.6567745,65.809891
"14948",-12.043243,2.1003902
"14950",-3.9820194,-5.4545431
"14951",23.121389,-0.5625248
"14953",18.128374,10.308886
"14954",-11.322728,-4.9898176
"14956",-8.3170652,-9.2875328
"14958",4.8899055,-16.443073
"14959",0.72090626,-1.8143028
"14960",-0.50223172,-8.2290058
"14961",7.5047612,11.724985
"14962",0.40782988,-4.3195515
"14964",-14.444447,0.42175055
"14966",6.2721877,15.084681
"14968",-7.505971,-4.4627547
"14970",-17.082825,1.7999798
"14972",-6.0805559,-22.546703
"14973",2.0165653,7.6613069
"14974",-4.0892215,5.5082321
"14976",14.415106,12.237617
"14977",-8.1199732,4.6783595
"14978",-22.762907,34.753281
"14979",-29.59654,-2.6310027
"14982",-5.9019117,-9.9025135
"14983",2.4390249,-0.49889386
"14986",-24.521196,-16.076031
"14987",-27.028641,100
"14989",-4.9589515,3.3833294
"14990",-11.757576,6.3404799
"14992",4.3709574,6.2380342
"14993",-0.78277886,12.638891
"14994",12.737128,-9.1313038
"14996",-21.502235,-5.3948402
"14997",1.1972904,-3.0231209
"14998",-17.574963,-5.3962083
"14999",100,100
"15000",7.13481,-2.5928378
"15001",1.3165742,-5.8646622
"15002",4.2189269,-2.1659164
"15004",-26.672596,-11.259749
"15005",-13.053703,-7.1244626
"15006",3.1671553,3.1988025
"15009",-5.3838134,-7.5532584
"15010",4.9292326,-1.9771099
"15011",100,14.537445
"15015",-13.123453,3.5886049
"15017",-20.788761,-3.1004043
"15019",4.7693491,17.637135
"15021",12.325085,11.097363
"15022",0.9316355,4.7239361
"15024",-10.908755,-18.910006
"15025",1.0002583,4.3918939
"15026",25.384405,5.7629137
"15027",48.154984,18.078602
"15028",1.8234462,-11.782122
"15031",16.568411,-3.7277162
"15032",4.2587399,-8.2381248
"15033",9.1871109,11.392403
"15036",100,37.516689
"15039",4.8221974,8.1665754
"15040",-14.220604,-3.2619805
"15041",-6.2389851,0.9981513
"15045",-2.6223779,5.2548766
"15046",17.117119,100
"15048",35.753319,12.590801
"15050",-10.462287,9.619236
"15053",-5.7838678,-30.953598
"15054",26.052877,-3.4379272
"15056",25.743496,35.321972
"15058",13.952621,7.2906613
"15059",5.8210793,-11.394015
"15060",-33.805454,2.145642
"15061",10.673383,100
"15063",1.734677,-12.359169
"15065",10.416666,25.021795
"15068",-15.957263,-25.761456
"15070",-3.4202666,-5.9907823
"15074",-20.222044,23.833128
"15075",3.5121531,-20.163614
"15077",-23.553585,9.4170418
"15079",-1.3153434,9.6540365
"15080",17.501545,11.610702
"15082",-15.751847,-20.942389
"15083",13.01473,7.3934464
"15087",13.424399,-6.1652303
"15088",2.8958917,35.182583
"15089",-22.457123,-16.474426
"15090",-15.000939,24.491426
"15091",12.895378,24.250212
"15092",-38.930084,-36.910091
"15093",-5.2573323,-3.2315969
"15098",3.4408598,29.225349
"15101",-13.095924,-5.3012042
"15103",-7.2777777,7.1654377
"15104",-25.334108,13.386798
"15105",100,13.079366
"15106",-25.755865,25.309715
"15107",0.13003647,-1.2440205
"15108",2.2972078,19.444221
"15111",-9.1685858,16.812229
"15114",-7.0861964,-19.636723
"15115",9.7336559,-1.8546343
"15116",1.6119391,5.8096409
"15118",11.226475,9.6636086
"15119",100,16.868162
"15124",6.7142844,-15.390447
"15125",14.285716,-0.099503994
"15127",5.8541446,9.5345497
"15128",8.116087,-1.8220782
"15130",-3.2146573,-2.0108552
"15131",12.575513,60.091137
"15132",-3.736496,2.606529
"15135",-17.898024,-8.9638557
"15136",-7.2000027,-8.9125786
"15139",-9.7925692,-9.6820116
"15140",-8.0151196,-3.0444055
"15141",-33.806358,24.826494
"15142",-0.68457127,100
"15143",-0.042390823,18.481699
"15147",-7.9870939,-16.114544
"15149",-3.0788183,3.8615198
"15152",7.2434635,9.3901272
"15153",-14.854479,0.58633983
"15155",2.6957631,-4.576272
"15157",-12.902993,6.0081096
"15158",-22.090111,22.776022
"15159",-64.065872,-11.596859
"15160",28.010815,32.44783
"15163",-18.805855,-6.1328559
"15164",4.7961621,8.9483976
"15165",10.593998,8.0152664
"15167",-6.2581749,0.61523914
"15169",-12.511102,-0.80494285
"15170",-0.61947107,-14.545452
"15173",6.3079596,-6.1786175
"15176",-7.8220129,4.9340487
"15178",-17.54776,-2.3589253
"15179",1.4794499,-13.723219
"15180",-7.9738588,1.355806
"15181",36.397648,2.4731159
"15182",-18.941587,-33.193577
"15183",-4.691258,-4.4509172
"15184",6.8273067,30.416668
"15185",100,27.899269
"15187",-41.602291,-16.607538
"15189",-9.1720581,10.51284
"15192",10.118166,-0.53415
"15195",-1.8722028,-35.886402
"15196",-27.122938,-5.3613067
"15199",-27.321867,1.4608741
"15200",-18.677879,-15.006572
"15202",19.98167,-1.5452534
"15204",-13.78299,21.283564
"15205",-1.9499093,-1.6192168
"15206",-26.78746,14.858145
"15207",-23.614687,2.8744431
"15209",-0.51393211,-16.705751
"15210",-11.910113,-5.3026767
"15211",-9.9421978,4.1516991
"15212",-16.636196,-7.2519064
"15213",-19.635891,-25.647057
"15214",-22.200611,5.966279
"15215",-13.539087,6.7415714
"15216",-6.8041234,13.214991
"15218",2.0221472,26.992559
"15220",-3.3767967,0.55983067
"15222",-6.1839223,-6.6424966
"15224",4.847908,8.9376688
"15225",-4.3889284,-19.282351
"15228",-10.136565,-7.3221774
"15229",6.4896731,-11.142603
"15230",-7.4796929,9.3547106
"15231",100,0.15037358
"15232",5.8201046,15.7289
"15233",-33.997852,-12.231246
"15234",6.8322988,-8.7585955
"15236",5.0463438,34.53355
"15238",30.128754,14.468631
"15241",1.3564825,100
"15244",18.995831,15.013826
"15245",-16.425058,5.9448929
"15246",-10.187268,22.327879
"15247",100,7.4887037
"15250",48.169441,17.440224
"15251",-11.774385,11.381567
"15254",-13.909182,0.73235929
"15256",-1.9963712,100
"15257",-36.477112,14.642325
"15259",-6.4900637,-11.584934
"15260",4.2756319,15.143371
"15262",-2.87745,-19.28898
"15263",1.668036,-22.991104
"15264",-12.948099,-13.053476
"15265",4.5418353,15.692049
"15266",2.7759819,28.162649
"15267",-43.745586,-4.7699718
"15268",12.885711,-16.915527
"15270",15.571558,11.43092
"15271",-7.0314527,-1.2728542
"15272",24.603907,1.980716
"15274",-11.589405,9.4127092
"15278",-28.575581,-6.187746
"15279",4.3595524,-2.6156962
"15281",5.6650252,-0.66730082
"15282",-2.5587826,-11.909795
"15285",-21.926746,-9.4704657
"15287",-33.112587,2.4005861
"15289",6.9025755,1.8185943
"15294",0.92649758,15.105164
"15295",-5.6794643,-5.1300049
"15297",6.9625468,-10.205332
"15299",5.4965167,6.9494963
"15300",-7.1204367,-18.95859
"15301",8.3039436,10.778248
"15302",-15.982136,4.5630455
"15304",-1.2897015,7.1199627
"15305",6.1806679,100
"15306",12.515187,31.417374
"15309",-5.7893333,21.414042
"15310",-17.460316,1.1767358
"15311",-15.217018,-11.406342
"15314",0.32207966,10.886174
"15315",-0.49886703,23.651848
"15316",2.0455866,26.493666
"15321",-14.001367,49.498943
"15322",-36.081741,-16.530184
"15323",21.050402,1.0058671
"15326",2.9364676,-4.9086781
"15327",-2.8678298,-12.811172
"15329",-3.0263572,3.7113428
"15332",2.2482038,4.7420979
"15334",-6.7687125,-15.360745
"15336",-11.629525,27.367247
"15337",-32.562878,-0.60415864
"15338",1.4029622,22.686878
"15339",-7.2393627,-20.944178
"15340",-21.519863,13.998565
"15342",-2.8501511,-4.1673541
"15345",14.459822,21.808552
"15346",14.339506,-6.1011882
"15347",31.870031,-7.659337
"15348",9.337863,18.046211
"15351",-23.529411,9.1830969
"15352",-32.126213,-6.4353676
"15354",36.707161,42.699356
"15355",-8.5114365,10.205793
"15357",4.934773,0.12437999
"15359",8.0799103,-10.838723
"15360",-19.951492,-45.87608
"15361",-8.3298321,7.5047164
"15363",-8.1962137,-7.3148847
"15364",-4.714766,-6.6620054
"15365",7.9009862,-3.544271
"15367",13.375795,-3.0303001
"15369",-22.859589,-2.98734
"15372",-10.424709,19.261213
"15373",-25.104164,4.327178
"15374",5.0986023,28.684313
"15376",-0.31348169,-7.5639009
"15377",-3.6277623,2.2163777
"15379",4.1527181,1.9679397
"15380",21.32464,-1.3263434
"15381",-10.329866,-1.8707275
"15382",-6.9594173,0
"15385",4.8371434,5.0510883
"15386",-11.472133,10.420903
"15390",-5.3637476,-0.69347918
"15392",3.5520883,34.499573
"15393",-4.1128755,0.48810244
"15394",-15.263945,-4.6389761
"15395",11.948529,-2.0607738
"15396",-29.825878,-11.971581
"15398",-46.171898,0.003665686
"15404",8.4557648,11.224818
"15406",-15.914785,-6.4989538
"15408",-10.9696,41.826591
"15409",21.108742,-2.8508039
"15412",-8.7748528,-0.69244802
"15413",12.705553,-3.7811518
"15414",-38.261559,14.287758
"15415",2.9914527,-1.0275126
"15416",-0.72463751,5.6537571
"15417",3.1113923,-8.1758499
"15422",-8.2817554,-7.4766369
"15423",100,10.839161
"15424",12.772926,43.765282
"15429",3.5735221,24.066687
"15430",-9.4058094,6.2010169
"15431",6.3150048,-2.5336504
"15434",5.9279947,9.0595961
"15435",6.1317205,0.94408095
"15436",-14.341593,-1.7683983
"15439",-0.64963102,43.168236
"15440",1.0511547,6.9189401
"15441",-15.493382,18.93458
"15443",-2.2468507,10.008537
"15444",-2.4548383,-6.9790602
"15445",6.8536429,16.880018
"15446",-11.23409,15.566751
"15447",-11.870774,-7.3922725
"15448",13.059389,-6.3468785
"15449",-8.465147,-7.7155323
"15450",-4.4095635,30.190798
"15453",-16.543236,23.90168
"15457",-12.927094,-0.47555268
"15458",-10.440373,0.37412941
"15460",6.348455,14.873087
"15464",-24.122206,-20.320583
"15469",-4.8568964,10.235855
"15471",1.2172312,6.530395
"15473",-1.9586712,4.450026
"15474",-9.0212793,8.4021654
"15475",-14.982718,12.030638
"15476",-18.352942,26.679766
"15482",3.4369974,-6.6786766
"15484",38.263954,-9.4368343
"15485",-5.2957654,20.878952
"15487",21.153238,30.444952
"15489",2.4101229,2.4456501
"15491",25.516506,-6.9996567
"15495",4.0355115,6.5813541
"15496",2.8338432,19.415178
"15501",-3.191206,9.0196104
"15502",-6.9039822,8.5498571
"15503",8.8551846,-7.5907588
"15504",7.8889937,9.1513577
"15508",-3.3557057,-3.0582309
"15512",-3.4376621,1.4523953
"15513",-2.9702992,-4.5848846
"15516",19.543377,-8.8551884
"15519",38.364838,-8.2599459
"15520",4.8448563,5.937016
"15521",-10.617176,32.949875
"15522",-10.499456,-13.329124
"15525",-0.97490251,24.488194
"15527",-16.294189,-16.164658
"15529",-2.9905438,-1.0591358
"15532",-1.608029,2.9430747
"15538",-4.1246743,8.5721607
"15544",-2.1585941,-10.55549
"15545",8.4503536,36.331131
"15547",0.16400814,-5.809906
"15548",-5.3606868,3.6427319
"15551",-3.0287356,-7.2727294
"15552",-40.531223,10.94025
"15554",43.295593,29.804134
"15555",-1.8565923,-8.4006462
"15557",-17.540684,9.2707043
"15558",1.7308116,-0.50710142
"15559",21.757683,34.643044
"15560",-1.0618359,-2.7206779
"15561",13.654527,-2.5481014
"15562",2.1739125,-3.1929641
"15565",-8.9773149,-2.7546287
"15567",-12.573099,-12.605413
"15568",-2.4798007,-3.4029841
"15571",-7.7363877,3.9895713
"15575",-1.6953319,-5.4462404
"15576",-3.4313707,8.5012283
"15581",-47.811302,-3.1713009
"15591",9.0648594,-3.451827
"15597",2.945003,13.057116
"15598",3.491056,-7.506743
"15603",5.8311253,-2.8576584
"15610",-20.999676,7.2984309
"15617",5.2240314,32.965008
"15619",4.647675,21.380472
"15624",1.878491,-3.9007573
"15626",-13.975679,6.4299436
"15631",-6.7023964,-22.813086
"15635",-2.5928378,28.138435
"15636",3.5981746,34.303917
"15646",34.681664,16.134766
"15648",-7.02461,23.069206
"15654",12.622488,-3.4999995
"15659",14.86808,50.915604
"15660",-10.997269,21.306208
"15664",7.2243333,6.9570899
"15665",-9.5012512,34.759823
"15668",-36.167755,-10.2501
"15669",24.478445,23.688082
"15673",15.742114,8.911005
"15674",11.465418,35.738941
"15676",-5.7976575,13.578478
"15678",13.940371,36.828197
"15679",-20.20233,5.6079569
"15688",-16.141392,4.1608214
"15691",21.291374,1.8114448
"15693",-4.9411058,-40.003323
"15699",3.7849605,28.13315
"15704",-10.304856,6.7468972
"15707",-16.455494,-36.520885
"15709",-6.7977519,-1.482445
"15714",-50.432091,-10.839028
"15718",-75.749519,-28.493225
"15719",-37.124626,-9.536746
"15720",-2.5027184,-100
"15721",-25.487211,-3.8789749
"15723",-3.6723762,-14.264232
"15736",-18.041531,55.756878
"15737",-11.16631,9.3254776
"15740",4.5732231,22.083075
"15741",-6.2193007,23.732216
"15744",-22.054848,6.1349721
"15746",-27.759102,-48.000824
"15753",5.2867651,-6.5811129
"15755",-25.643467,6.7560139
"15758",-11.750137,-20.473875
"15759",3.4202576,13.148144
"15764",-30.941032,-15.890306
"15766",4.4143825,45.009563
"15769",-34.039452,26.017328
"15770",2.4260342,29.208824
"15771",-44.278938,65.890381
"15774",4.1083546,3.4965038
"15776",-42.728874,-28.248627
"15778",6.0284405,12.574116
"15784",-6.772718,-3.5525322
"15788",4.9990149,-45.371731
"15789",-58.40493,-10.136697
"15791",-17.501345,-25.858583
"15792",-25.509432,-11.320755
"15793",10.632619,16.014534
"15795",32.013489,15.743038
"15796",1.8221617,48.979347
"15797",-5.1493702,-1.9284397
"15800",-40.79594,27.149967
"15801",9.9513416,-14.759731
"15805",14.911443,22.771862
"15807",33.191265,0.73260069
"15808",-16.313299,-34.381176
"15809",-30.355368,2.8646052
"15813",-12.071445,1.4312983
"15815",19.801086,20.448181
"15817",27.913036,13.776112
"15819",-7.6137424,-15.402511
"15820",7.6139598,-6.5401735
"15822",7.6976418,-3.9260983
"15826",-10.412637,-0.13853014
"15829",100,3.6544828
"15836",-39.967785,-15.807343
"15837",-5.0750284,15.298367
"15842",-65.509605,3.5564036
"15849",4.17732,-4.9019604
"15850",15.874857,1.5339792
"15856",-15.871903,5.5463791
"15857",-11.362115,30.214458
"15859",-62.173698,-14.767076
"15863",23.510418,23.219898
"15866",15.548897,18.452608
"15872",-56.033409,-22.898918
"15873",-22.557842,9.5786066
"15876",-11.063457,14.771032
"15881",19.185305,-4.7553272
"15883",-26.22003,37.46064
"15884",11.618632,43.527618
"15886",48.945225,14.685286
"15889",52.90934,10.0216
"15891",-3.4323425,-8.6030121
"15895",-3.6636233,-2.9839218
"15905",-17.831779,-9.137785
"15906",-14.344877,-17.891064
"15910",-12.846947,-8.6168795
"15911",-6.6476765,-20.332462
"15916",-28.358694,6.0948429
"15918",-39.043827,1.7713398
"15919",7.5756073,8.6449118
"15920",-7.444006,-3.063488
"15921",-23.257593,-17.086836
"15924",21.731831,20.79208
"15925",63.645363,3.535244
"15926",31.447849,-8.9323606
"15928",12.678915,18.177998
"15929",-4.9297571,-0.88012218
"15931",-4.364121,44.176125
"15932",-54.078793,-20.566206
"15934",-10.25072,5.5636673
"15939",-19.729408,-11.311528
"15940",-37.421276,100
"15942",49.93404,15.881434
"15944",15.426991,9.332201
"15945",100,8.2613354
"15950",14.711243,14.407054
"15951",6.9706826,-11.589927
"15956",-85.164032,-67.318047
"15959",-5.3172946,-0.6849736
"15960",-7.6121716,-28.426302
"15961",58.32814,18.780317
"15962",27.061653,-18.961863
"15968",12.81859,6.4341068
"15979",13.033906,10.449135
"15981",20.9582,-73.079887
"15983",-2.4310112,-5.0420165
"15989",31.171263,6.7902088
"15995",-34.070057,17.338654
"15999",-21.98385,6.1229916
"16005",-12.441735,4.0674596
"16006",-7.9520912,-26.53702
"16007",-31.722605,-14.340681
"16011",-15.010142,2.1303236
"16012",0.6793946,-3.4482746
"16014",0.021159649,-36.552814
"16015",4.0578275,-29.066668
"16017",-2.2011518,-6.5539985
"16019",1.106602,19.436619
"16021",50.139023,10.784316
"16025",22.776985,67.969742
"16027",15.583864,45.527233
"16031",-2.9119043,-100
"16032",41.330921,37.013859
"16033",-2.1604924,5.4812727
"16039",100,-5.9893222
"16040",-46.777107,-13.787585
"16046",-11.836609,-3.6795826
"16051",100,4.7340422
"16052",6.3100009,-13.850019
"16053",-61.180382,13.300085
"16055",-12.468195,-3.8601816
"16057",3.999999,22.354416
"16062",-0.29956996,-0.7599622
"16065",50.055992,5.3373604
